date,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger
19298,-0.55304867,-0.23222899,-0.44303194,-0.55300683,-0.69473714,-0.15948592,-0.26569179,-0.42749822,-0.087716892,-0.3321422,0.87651658,-0.6445893,1.0919273,1.0557473,-0.59479511,-0.31533736,-0.48879611,-1.1788573,-0.65418363,-0.95905173,-0.21210657,0.11092418,-0.1027405,-0.9386183,-0.61910045,-0.69898933,-0.03421732,0.3666279,0.069414757,-0.21257097,0.012737107,-0.023947291,-0.32802755,-0.081629664,-0.23008141,-1.0483234,-0.80287623,-0.87255818,-0.6113115,-0.39107722,-0.53142846,-0.28799164,-0.04622386,-0.21807173,-0.49740544,-0.28779998,-0.41778085,0.010301514,0.35840866,0.23423401,-0.60722041,-0.43324152,-0.47004604,-0.027140919,0.34339154,0.1770092,-0.6422737,0.4351372,-0.2246667,-0.8524183
19299,-0.84125483,-0.5973689,-0.75605148,-0.13369492,-0.10268398,-0.14439002,0.14917481,-0.77945006,-0.56245095,-0.70972836,-0.54430455,-0.17655419,-0.49601778,-0.30859295,-0.78633791,-0.55275965,-0.70006889,-0.48416695,-0.23212336,-0.2508553,-0.68841386,-0.47929955,-0.61272794,0.87744224,0.16010724,1.1288922,-0.64766002,-0.45283544,-0.59058928,-0.1768804,-0.59548616,0.010710879,-0.62090892,-0.43193236,-0.54730368,0.41451848,0.022864472,0.64279503,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.008336944,0.008798062,0.23222169,-0.68467587,-0.64708364,-0.54776388,0.061924089,0.26223713,0.27083513,-0.0617741,0.9525335,-0.8545672,-0.4137275
19300,-0.22881675,0.1785534,-0.090884931,-1.3805439,-0.69473714,-0.96847051,-1.0844558,-0.11492561,0.33390006,0.003196563,-0.23004669,-0.6445893,0.046643261,-0.006827557,-0.014448993,0.40401655,0.15132888,-1.5627968,-0.65418363,-1.3504556,-0.01364514,0.3568508,0.10975433,-1.4159653,-1.0986129,-1.1794435,0.12450562,0.57865685,0.24018504,-0.71136981,-0.46929875,-0.50831777,0.1659366,0.50917929,0.30493516,-1.214713,-0.98034889,-1.0449207,0.044942133,0.46490896,0.17149344,0.22774631,0.64193743,0.33268028,0.438759,0.91154128,0.60535449,-1.6622661,-1.3918797,-1.4789804,-0.78727502,-0.6118837,-0.65071052,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.117052,-0.2246667,-1.247302
19301,1.5287262,1.7450688,1.2520248,-1.7260109,-0.10703731,-1.698105,-1.8229104,1.485471,0.87918037,0.43689266,-1.3937546,0.67865139,-1.7475702,-1.8307205,1.8959763,2.3414886,1.8754096,-1.3678275,-0.27178004,-1.3993812,1.1223099,1.7644876,1.3260339,-1.6041502,-1.2876514,-1.3688532,0.45625088,1.0218165,0.59711033,-1.4512981,-1.1843605,-1.2268426,1.4948314,2.0986125,1.744272,-1.281731,-1.0518309,-1.1143444,0.11599059,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,0.54011166,-0.44336307,-0.55048877,-0.88385582,-0.81664449,-0.91592956,-0.44927293,-0.78788334,-0.82870257,-1.1460985,-1.0414951,-1.1444829,-0.0617741,-1.117052,1.035134,-1.296662
19302,-0.40894559,-0.049659044,-0.75605148,-0.8915447,-0.20716394,-0.49043414,-0.60064065,-0.27828786,0.11354713,-0.70972836,-0.32087275,-0.090176001,-0.039153032,-0.094043076,-0.23958321,0.1249569,-0.70006889,-0.74467587,-0.052252047,-0.51642895,0.58173895,1.0946305,-0.61272794,-1.4343249,-1.1170557,-1.1979225,0.90525091,1.6216102,-0.59058928,-0.53900993,-0.30273134,-0.3409436,0.86535496,1.3457232,-0.54730368,-1.1453841,-0.90640193,-0.97310293,-0.23925136,0.094220422,-0.6226024,-0.074648775,0.23844457,-0.50744992,-0.18477938,0.11271229,-0.55048877,-1.2721,-0.98358333,-1.0793325,0.5863077,0.75092405,0.7275247,-0.99086195,-0.72054768,-0.83822709,-0.0617741,0.176439,-0.2246667,-0.4058607
19303,-0.84125483,-0.5973689,-0.75605148,-0.71336687,-0.69473714,-0.31625086,-0.42435181,-0.77945006,-0.56245095,-0.70972836,0.7860691,0.34477812,0.48688528,0.96889532,-0.78633791,-0.55275965,-0.70006889,-0.81666446,-0.65418363,-0.58981717,-0.68841386,-0.47929955,-0.61272794,-0.3814075,-0.059361935,-0.13815157,-0.64766002,-0.45283544,-0.59058928,0.27578184,0.484678,0.4502793,-0.62090892,-0.43193236,-0.54730368,-0.43961483,-0.1536222,-0.2419989,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.14388557,0.19705684,0.076299869,0.72414535,0.64984316,0.86582923,-0.13282722,0.22671483,0.065673485,-0.0617741,0.4351372,-0.8545672,-0.4799013
19304,0.043949749,-0.080630705,0.20536569,0.16762373,-0.16798395,0.19371909,0.083947882,0.66773653,0.52561957,0.84286368,-0.10743157,-0.078944765,-0.13460131,-0.26738369,0.13778475,-0.13018343,0.31924355,-0.040536918,-0.32843241,-0.21446697,0.28688207,0.077548459,0.43153211,0.2627815,0.16932863,0.081748605,1.0339452,0.7992816,1.2186526,-0.29744518,-0.41882375,-0.54635721,0.32112002,-0.016274685,0.47301564,0.22213042,0.2970843,-0.044859439,0.017140616,-0.091123894,0.14171487,0.80631244,0.93061519,0.950526,0.086228505,-0.059473485,0.22007345,-0.10993021,0.00397088,-0.28266141,-0.21834488,-0.31775826,-0.16002996,-0.13376811,0.10726833,-0.52998912,-0.0617741,0.9525335,1.035134,0.1054824
19305,-0.061554275,0.39046493,0.090778179,-0.38819224,-0.69473714,0.001633714,-0.10262447,-0.40565503,-0.058253456,-0.30870804,1.429798,-0.6445893,1.6145691,1.5870346,0.037010301,0.46780166,0.20808877,-0.10577662,-0.65418363,0.13489164,0.22791064,0.65617847,0.36839077,-0.48422068,-0.16264153,-0.24163398,-0.18436061,0.16605999,-0.092124648,1.6128756,1.7768365,1.748696,0.27434638,0.63884354,0.4223547,-0.16507207,0.13920759,0.042399056,0.18549442,0.64823872,0.32204086,-0.5589726,-0.40780011,-0.50744992,0.63926083,1.1684086,0.82448316,-1.0837439,-0.78647476,-0.88639891,0.060127288,0.22887123,0.19956206,-0.70720243,-0.40739015,-0.53940469,-0.6422737,0.176439,-0.2246667,0.25125
19306,0.66521043,1.3112322,0.88011444,-0.79057735,1.4844165,-1.5031855,-0.50074375,0.1034182,0.62841547,0.23744337,-0.92421663,1.4592932,-1.3352886,-0.67340267,0.88976389,1.5248116,1.1486807,-0.10159872,1.972059,0.13915077,1.2480022,1.920241,1.460614,-0.30521563,-1.5274076,-0.061463758,0.54919672,1.1459777,0.69711095,-0.89678711,-1.6453651,-0.6883716,1.3724332,1.9522172,1.6117014,0.30359203,-1.1504269,0.52788669,2.7827322,4.0359526,3.1039762,-0.5589726,-0.40780011,-0.50744992,2.5791233,3.65361,2.9445612,-0.85502589,-1.2597078,-0.65212256,-0.54481763,-0.83069402,-0.40743187,-0.41225299,-0.90617192,-0.22868885,1.099225,-0.5996555,0.4052339,-1.024298
19307,-0.84125483,-0.5973689,-0.75605148,-1.3590494,-0.24696587,-1.2460579,-1.0631891,-0.77945006,-0.56245095,-0.70972836,1.1154755,1.2457545,0.32486811,1.2852072,-0.78633791,-0.55275965,-0.70006889,-1.2996955,-0.50850606,-1.0822392,-0.68841386,-0.47929955,-0.61272794,-1.0166463,-0.69748235,-0.77752513,-0.64766002,-0.45283544,-0.59058928,0.76413453,0.95661879,0.92450577,-0.62090892,-0.43193236,-0.54730368,-1.013659,-0.76590282,-0.83664936,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.1768236,-1.0965041,-0.98174065,1.5126455,1.1671394,1.6570002,-0.98320091,-1.0414951,-0.83015656,-0.0617741,0.176439,-0.8545672,-1.071896
19308,-0.12588599,-0.5973689,0.02090776,-1.0439857,-0.69473714,-0.63945758,-1.2960025,1.1476709,-0.56245095,1.3577539,1.7181704,-0.6445893,1.886972,0.7257821,-0.34035763,-0.55275965,-0.20815015,-1.2748423,-0.65418363,-1.3749183,-0.68841386,-0.47929955,-0.61272794,-1.1268033,-0.80813903,-0.88839918,-0.64766002,-0.45283544,-0.59058928,-0.71659285,-0.47434625,-0.51338971,-0.62090892,-0.43193236,-0.54730368,-1.1107196,-0.86942852,-0.93719411,0.40739197,-0.5021047,0.55971819,0.024510549,-0.40780011,0.11564662,-0.09591233,-0.44336307,0.021011502,-1.1266686,-0.83139408,-1.2821095,0.075708844,0.24433056,-0.21454997,-1.0294359,-0.76313287,-1.1444829,-0.6422737,-0.8583537,-0.2246667,-0.9511392
19309,0.27297077,-0.5973689,0.45410448,0.55367553,0.20204921,0.32435665,-0.018887281,1.372871,-0.56245095,1.5993564,0.75541526,0.54387689,0.35336477,-0.33170509,0.045586836,-0.55275965,0.21754873,0.30890793,0.29002279,-0.035583105,-0.30963615,-0.47929955,-0.20716649,0.3694959,0.12506585,0.30904031,0.69076049,-0.45283544,0.84941965,0.75212145,0.35748106,0.12161739,-0.42507181,-0.43193236,-0.33519086,0.10115132,-0.16841164,0.15730742,-0.32780445,-0.5021047,-0.22776031,2.2502694,-0.40780011,2.4925148,-0.61883265,-0.44336307,-0.55048877,0.86836815,0.92112917,0.36373132,0.43528548,0.40288883,-0.23699939,0.80329615,0.74085402,0.68710512,-0.0617741,-0.0822592,0.4052339,0.0607495
19310,-0.84125483,-0.5973689,-0.75605148,-1.0162692,0.18028258,-1.1958765,-0.72404295,-0.77945006,-0.56245095,-0.70972836,-0.79430318,0.72153413,-1.2038367,-0.54865354,-0.78633791,-0.55275965,-0.70006889,-0.75592411,-0.023925882,-0.52789593,-0.68841386,-0.47929955,-0.61272794,-0.61885703,-0.91572189,-0.37714666,-0.64766002,-0.45283544,-0.59058928,-0.53552794,-1.0497607,-0.33756232,-0.62090892,-0.43193236,-0.54730368,-0.4035638,-0.55392158,-0.20465375,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.3899017,-0.97553813,-0.17569494,-0.14243428,-0.64755929,-0.003685621,-0.31911108,-1.0414951,-0.1305681,-0.0617741,-0.5996555,-0.8545672,-0.8292806
19311,-0.84125483,-0.5973689,-0.75605148,-0.20061056,0.33264914,0.18501,0.08296857,-0.77945006,-0.56245095,-0.70972836,-1.206426,0.44177499,-0.87566614,-0.94439363,-0.78633791,-0.55275965,-0.70006889,-0.32099274,0.17671795,-0.084508657,-0.68841386,-0.47929955,-0.61272794,-0.17210916,0.15088587,0.072509117,-0.64766002,-0.45283544,-0.59058928,-0.45544165,-0.2219715,-0.25979263,-0.62090892,-0.43193236,-0.54730368,-0.25103998,0.047513425,-0.046654835,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.098286472,0.4504821,0.32435718,-1.6502589,-1.468098,-1.5166175,0.14471683,0.53312093,0.35805354,-0.0617741,-1.117052,-0.8545672,0.0298992
19312,0.6821205,1.3326563,0.89848042,-1.2360219,1.2062179,-1.0787866,-0.94146591,-0.29213208,0.094873212,-0.18691668,-1.6060604,2.4062154,-1.6714261,-1.3281416,0.62450361,1.1960148,0.85609716,-1.4638124,0.11062357,-1.2495469,-0.68841386,-0.47929955,-0.61272794,0.66783804,0.39525273,0.91792363,-0.64766002,-0.45283544,-0.59058928,-0.5024488,-1.2516605,-0.30544007,-0.62090892,-0.43193236,-0.54730368,-0.9651286,-0.95816481,-0.78637695,0.49800438,1.0558619,0.65677434,-0.083663255,0.22641633,0.000128769,-0.19285819,0.10236234,-0.084940761,-0.87937123,-0.72144234,-0.67705953,-0.98384362,-1.0717026,-0.84794492,-0.60230017,-0.52216268,-0.42889491,1.099225,-0.8583537,-0.2246667,-1.247302
19313,-0.2796388,-0.5973689,-0.14608257,-1.0058756,-0.69473714,-0.60220182,-1.14126,-0.77945006,-0.56245095,-0.70972836,0.41311482,-0.6445893,0.65418774,0.61076683,-0.78633791,-0.55275965,-0.70006889,-1.1788573,-0.65418363,-0.95905173,-0.21696682,-0.47929955,-0.10794443,-0.8330512,-0.51305443,-0.97683442,-0.64766002,-0.45283544,-0.59058928,0.39367291,0.59860712,0.56476021,-0.62090892,-0.43193236,-0.54730368,-1.0532755,-0.80815822,-0.87768805,-0.12495613,-0.5021047,-0.010486821,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.61093169,-0.29169196,-0.76630765,-0.11966103,0.050493244,0.019164765,-0.87090641,-0.58811784,-0.71185941,-0.6422737,0.4351372,-0.2246667,-0.8524183
19314,-0.84125483,-0.5973689,-0.75605148,2.5769842,3.7891948,-0.089812532,2.8311169,-0.77945006,-0.56245095,-0.70972836,1.5251652,4.8321567,-1.171663,1.6786107,-0.78633791,-0.55275965,-0.70006889,3.2124498,3.7222128,3.5176306,-0.68841386,-0.47929955,-0.61272794,2.8847477,-1.5274076,3.1492634,-0.64766002,-0.45283544,-0.59058928,2.7410486,-1.6453651,2.8442352,-0.62090892,-0.43193236,-0.54730368,2.910362,-1.1504269,3.2282314,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.105415,-0.61149061,1.355961,0.85718876,-0.54528928,0.99932331,0.93124866,-0.23756848,1.1866291,-0.0617741,-1.117052,-0.8545672,0.8042408
19315,0.25495788,0.79146689,0.43454078,0.10823089,-0.69473714,0.48692757,0.38853586,-0.77945006,-0.56245095,-0.70972836,-1.7286754,-0.6445893,-1.3689944,-1.4458823,1.0404661,1.7116109,1.3149061,0.21292296,-0.65418363,0.45978731,-0.68841386,-0.47929955,-0.61272794,1.0166684,1.3450562,1.2690246,-0.64766002,-0.45283544,-0.59058928,-0.93073672,-0.68129349,-0.72133917,-0.62090892,-0.43193236,-0.54730368,0.83742529,1.2084802,1.0808828,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.31430289,0.018720582,-0.098258935,0.72454494,0.88807696,0.86623019,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.117052,-0.2246667,0.5790339
19316,-0.84125483,-0.5973689,-0.75605148,1.2121418,-0.2524386,1.2711396,1.4807436,-0.77945006,-0.56245095,-0.70972836,0.21590905,0.18366131,0.032915942,0.42140043,-0.78633791,-0.55275965,-0.70006889,-0.11702488,-0.41624361,0.12342469,-0.68841386,-0.47929955,-0.61272794,0.10328319,0.42752749,0.34969401,-0.64766002,-0.45283544,-0.59058928,0.49514887,0.69667286,0.66330087,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.1182753,0.47139978,0.34483176,-0.98096699,-0.80405629,-0.84505856,-0.98352349,-0.71244609,-0.83049637,-0.0617741,-0.3409573,-0.8545672,0.0841958
19317,0.96260697,-0.5973689,0.53235942,2.0503697,0.001795986,1.9210368,0.93699026,0.73418909,-0.56245095,0.30816999,0.55105668,-0.019725684,0.45632029,-0.15073305,1.1648258,-0.55275965,0.4729681,2.7145286,0.32306996,1.61871,1.2990352,-0.47929955,0.78670198,1.2759964,1.0522771,-0.089182235,1.1111617,-0.45283544,0.59557182,0.55521351,0.36858547,-0.31811997,1.3680619,-0.43193236,0.62689209,1.3088623,0.94596863,-0.064609237,1.2702694,-0.5021047,0.84868085,-0.1393892,-0.40780011,-0.50744992,2.092715,-0.44336307,1.591032,1.083632,1.2576886,1.1144658,0.11566187,0.019177999,-0.77578604,0.47965136,0.5559715,0.37985811,-0.0617741,-0.0822592,0.4052339,2.513345
19318,-0.84125483,-0.5973689,-0.75605148,-0.052411947,-0.16984971,0.32988617,0.22959608,-0.77945006,-0.56245095,-0.70972836,0.015832217,0.87468702,0.2789059,0.2292771,-0.78633791,-0.55275965,-0.70006889,0.86510581,-0.22929078,1.1246498,-0.68841386,-0.47929955,-0.61272794,0.11705291,0.44135967,0.36355338,-0.64766002,-0.45283544,-0.59058928,-0.57818264,-0.34058759,-0.3789832,-0.62090892,-0.43193236,-0.54730368,1.1910032,1.5856096,1.447153,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.067534491,0.41830114,0.29285786,0.12365247,0.29189807,0.26330239,0.17321053,0.5645777,0.38807034,-0.0617741,-0.0822592,-0.8545672,1.249807
19319,-0.082998149,-0.025751058,0.067488074,0.38671646,0.54741365,-0.069168694,0.43032292,0.31332356,0.061674982,0.46263713,1.1520219,0.8883006,0.54712117,0.94818157,-0.088779025,-0.18776721,0.069342442,0.510876,0.55440056,0.47609594,0.057233922,0.4446817,0.18564533,-0.26390669,0.05867191,-0.019885927,0.15882412,0.62450099,0.27710837,0.73018485,0.92381001,0.89153814,-0.17065844,0.10659266,-0.059633665,-0.28917098,0.006842564,-0.08615461,0.046315096,0.46669978,0.17296404,0.59051114,0.37950307,0.7200737,-0.090036772,0.23408917,0.027432904,1.7341225,1.0932081,1.7917017,0.84600186,0.31621027,0.69732499,1.124432,0.33231235,1.1654851,0.5187255,0.4351372,0.4052339,0.0957132
19320,1.2315134,2.0287042,1.4951738,0.55466533,2.7052147,-1.3439323,0.83023745,-0.49702716,-0.18150173,-0.40673524,0.08443822,1.9773877,-1.0333167,0.29515585,1.1884114,1.8949928,1.4780905,0.77383435,3.0990365,1.0316038,2.3565507,3.2939165,2.6475489,-0.20423836,-1.5274076,0.040170778,-0.21009949,0.13167687,-0.11981716,-0.13683712,-1.6453651,0.049595844,2.0631087,2.7783041,2.3597777,-0.63928241,-1.1504269,-0.44883391,1.2743882,2.0685401,1.4883692,-0.5589726,-0.40780011,-0.50744992,1.2583927,1.9615924,1.5011332,0.88054091,-0.8407802,1.1256219,0.44007993,0.16108751,0.58080167,1.8033959,-0.61460382,2.1053965,0.5187255,-0.8583537,-0.2246667,-1.296662
19321,1.0809772,1.8379838,1.3316771,-0.36493027,-0.69473714,0.024374185,-0.079609096,0.73788089,1.4842173,0.91811693,-0.64784634,-0.6445893,-0.34801945,-0.40801868,0.10562266,0.55284846,0.28376859,0.47988081,-0.65418363,0.73193532,3.5473192,4.7694759,3.922518,-1.8428237,-1.5274076,-1.6090803,2.8785634,4.2576466,3.2032804,-1.9283342,-1.6453651,-1.69008,1.1975785,1.7430812,1.422315,-1.3741697,-1.1504269,-1.2101012,0.14997023,0.60190266,0.28399041,-0.5589726,-0.40780011,-0.50744992,0.3711907,0.82497805,0.53150898,-1.5571967,-1.2819279,-1.3713576,0.41291183,0.57888842,0.55354154,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.5996555,0.4052339,0.8536012
19322,-0.84125483,-0.5973689,-0.75605148,0.07180351,2.1227393,-1.039692,0.35249466,-0.77945006,-0.56245095,-0.70972836,1.7063633,4.5748596,-0.22189878,1.8526057,-0.78633791,-0.55275965,-0.70006889,0.24291842,1.6345727,0.49036595,-0.68841386,-0.47929955,-0.61272794,-1.8428237,-1.5274076,-1.6090803,-0.64766002,-0.45283544,-0.59058928,-1.9283342,-1.6453651,-1.69008,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.93036824,-1.3918797,-0.72929591,0.94252831,-0.098155074,1.0849519,-0.20677629,-1.0414951,-0.012228491,1.099225,-0.5996555,-0.8545672,-0.6377004
19323,-0.84125483,-0.5973689,-0.75605148,-2.3585424,-0.69473714,-1.9245433,-2.0520861,-0.77945006,-0.56245095,-0.70972836,-2.5960636,-0.6445893,-2.1883483,-2.27879,-0.78633791,-0.55275965,-0.70006889,-1.700775,-0.65418363,-1.4911164,-0.68841386,-0.47929955,-0.61272794,-1.8428237,-1.5274076,-1.6090803,-0.64766002,-0.45283544,-0.59058928,-1.9283342,-1.6453651,-1.69008,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.634448,-0.8545672,-1.389213
19324,0.208639,0.73278362,0.38423401,-0.72405761,-0.69473714,-0.32670194,-0.43492922,0.72680551,1.4692781,0.90623486,-0.99389327,-0.6445893,-0.67490298,-0.74030948,0.088469595,0.53158677,0.26484865,-0.60654765,-0.65418363,-0.37561533,0.27554142,0.7152009,0.41938958,-0.90878421,-0.589131,-0.66896105,0.81087518,1.4955391,0.97865117,-1.0508662,-0.79738587,-0.83799386,0.122223,0.45689538,0.25758862,-0.52488953,-0.24457693,-0.33033466,-0.10333269,0.27150631,0.012674328,0.38509011,0.85188496,0.50070637,-0.19579594,0.098598719,-0.088151433,-0.4291105,-0.10142191,-0.21585661,-1.4354719,-1.2549958,-1.3011029,-0.50257248,-0.18148054,-0.32383633,-0.6422737,-0.5996555,-0.2246667,-0.2637953
19325,-0.84125483,-0.5973689,-0.75605148,-0.16299528,0.74186236,0.221782,0.12018508,-0.77945006,-0.56245095,-0.70972836,1.4774818,0.82159394,1.6596122,1.6328228,-0.78633791,-0.55275965,-0.70006889,-0.46197045,0.33723304,-0.22822724,-0.68841386,-0.47929955,-0.61272794,-0.30980539,0.012564992,-0.066083394,-0.64766002,-0.45283544,-0.59058928,0.41680348,0.62096035,0.58722168,-0.62090892,-0.43193236,-0.54730368,0.019343089,0.33590645,0.23343411,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.74354976,-0.43047249,-0.53793734,2.7941084,2.941406,2.9428036,-0.25231233,0.094804361,-0.060198646,-0.0617741,-0.3409573,-0.8545672,-0.115097
19326,0.72476321,0.89765549,0.94479448,-1.0603895,-0.69473714,-0.65549356,-1.0615102,1.7584007,1.3625697,2.0129659,0.19099674,-0.6445893,0.44437012,-0.25850651,0.003929353,0.26733434,0.1716003,-0.82148522,-0.65418363,-0.68646687,0.30389303,-0.47929955,0.44974595,0.066564225,0.39064196,-0.49572027,2.363786,-0.45283544,2.6494308,1.8374658,1.993879,0.18653825,-0.31491345,-0.43193236,-0.21587744,-0.34810057,-0.056012265,-0.39856148,0.70688367,-0.02550509,0.88050771,2.5457573,1.5304654,2.808064,-0.44508544,-0.22077164,-0.36060023,-0.54311264,-0.22072147,-0.67687207,-0.37085104,-0.19872631,-0.51326495,-0.57676345,-0.26338673,-0.57529742,-0.6422737,-0.3409573,1.035134,-0.4848595
19327,-0.84125483,-0.5973689,-0.75605148,2.2344868,2.3583999,0.52950591,2.4922504,-0.77945006,-0.56245095,-0.70972836,-1.8331254,-0.3178632,-1.6392524,-1.5461801,-0.78633791,-0.55275965,-0.70006889,3.9563322,3.5475345,4.2759752,-0.68841386,-0.47929955,-0.61272794,2.9857249,-1.5274076,3.2508979,-0.64766002,-0.45283544,-0.59058928,-1.5104924,-1.6453651,-1.2843246,-0.62090892,-0.43193236,-0.54730368,4.7961106,-1.1504269,5.1816721,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.6748867,-0.65708035,0.91496992,-1.6502589,-1.468098,-1.5166175,1.7516503,0.096881688,2.050885,-0.0617741,-0.8583537,-0.8545672,1.683473
19328,-0.17955703,-0.5973689,-0.75605148,-0.16440946,0.051548347,-0.27726692,-0.38489661,-0.27314568,-0.56245095,-0.70972836,0.41287151,-0.084487446,0.35979947,0.31150883,-0.12471884,-0.55275965,-0.70006889,0.43831614,0.074204102,0.21778107,-0.68841386,-0.47929955,-0.61272794,-0.38936326,-0.067353778,-0.14615911,-0.64766002,-0.45283544,-0.59058928,1.1776239,1.356212,1.3260343,-0.62090892,-0.43193236,-0.54730368,0.058629647,0.37780982,0.27413094,-0.15628804,-0.5021047,-0.6226024,-0.081321843,-0.40780011,-0.50744992,-0.10514525,-0.44336307,-0.55048877,-0.71883833,-0.85744536,-0.95586622,-0.53111947,-0.89321131,-0.93522286,-0.77353078,-1.0414951,-1.1444829,-0.0617741,0.176439,-0.2246667,0.3348762
19329,1.7217212,0.11661004,-0.14398646,0.008253342,1.5602887,-1.1145909,-1.2323426,-0.37519765,-0.017170694,-0.27603233,-0.80792707,-0.6445893,-0.49923521,-0.56173581,2.6807299,0.029279269,-0.18213521,1.0077976,2.6458175,-0.86731642,1.194134,0.033633005,-0.16952454,-0.013758565,-0.88421553,-0.96462506,-0.33450395,-0.034507982,-0.25366411,-0.55729055,-0.32039762,-0.35869545,1.7352563,-0.050259273,-0.20167345,0.71263301,-0.64758772,-0.72174108,2.4729435,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,2.7698674,-0.44336307,-0.55048877,0.30970663,-1.3918797,-1.4789804,-0.772892,-0.59761351,-0.63627881,0.88891143,-1.0414951,-1.1444829,-0.0617741,-0.8583537,0.4052339,-0.7598675
19330,0.72329277,-0.5973689,-0.75605148,-0.43026209,1.0698134,-1.2161978,-1.3351778,-0.52471566,-0.56245095,-0.70972836,0.16504629,-0.36278805,0.27185827,0.22211292,1.6708419,-0.55275965,-0.70006889,0.09894105,2.0509677,-1.4085547,-0.68841386,-0.47929955,-0.61272794,-0.72289419,-0.40239772,-0.48186103,-0.64766002,-0.45283544,-0.59058928,1.1811059,1.3595771,1.3294157,-0.62090892,-0.43193236,-0.54730368,-1.2493775,-1.0173223,-1.0808295,0.73895103,-0.5021047,-0.6226024,-0.35901487,-0.40780011,-0.50744992,1.3406498,-0.44336307,-0.55048877,-0.41552836,-1.0083895,-1.1036131,-0.35418493,-0.25988454,-0.29472658,-0.081081688,-1.0414951,-1.1444829,-0.0617741,-0.0822592,-0.2246667,-1.305917
